Feature	Level1	N_level1	Level2	N_level2	mean.level1	mean.level2	median.level1	median.level2	sd.level1	sd.level2	statistic	EffectSize_r	p.value	N	Dominant	q.value
Clostridium_sp__CAG_7__ref_mOTU_v25_07647_	HC	40	SpA	89	3.575	3.30337078651685	2	1	4.64585561107686	5.60520150960051	2077.5	0.0236617120212548	0.121555979290875	129	HC	0.386464182435125
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13006_	HC	40	SpA	89	0.825	1.39325842696629	0	1	1.19587967836576	1.80036598254159	1497	0.158964532105845	0.124517715708191	129	SpA	0.392634425449653
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12887_	HC	40	SpA	89	1.85	0.629213483146067	0	0	4.17286718130598	1.74760890200342	1991	0.203134436527659	0.126032365170432	129	SpA	0.392634425449653
Bacteroides_massiliensis__ref_mOTU_v25_02135_	HC	40	SpA	89	14.725	9.59550561797753	2	1	20.4751099680839	22.886935088666	2065	0.10679578625283	0.126495857239557	129	HC	0.392634425449653
Roseburia_species_incertae_sedis__meta_mOTU_v25_12537_	HC	40	SpA	89	3.35	2.38202247191011	0	0	7.63443615367994	6.72428708282273	2017.5	0.0639287136024972	0.126903534472881	129	SpA	0.392634425449653
Faecalibacterium_species_incertae_sedis__meta_mOTU_v25_12331_	HC	40	SpA	89	18.4	9.30337078651685	4.5	2	47.0230712604912	16.4395618267075	2073	0.142045340122363	0.129287871497396	129	HC	0.397087737298136
Ruminococcus_sp___ref_mOTU_v25_03681_	HC	40	SpA	89	3.1	2.30337078651685	1	0	5.66953170408189	4.5362291468045	2045.5	0.0750906124789015	0.130065614603077	129	HC	0.397087737298136
Clostridium_phoceensis__ref_mOTU_v25_08865_	HC	40	SpA	89	7.225	4.58426966292135	3	2	9.8044665383979	6.26282137401501	2073	0.160713676689177	0.131655340781513	129	HC	0.399296790133405
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12763_	HC	40	SpA	89	3.375	2.24719101123596	0	0	11.3469469518547	11.7534142997572	1973	0.0449828587042492	0.134627878213337	129	SpA	0.40555920168828
Fusicatenibacter_saccharivorans__ref_mOTU_v25_02680_	HC	40	SpA	89	15.85	11.2359550561798	7	3	23.1976457691458	20.8887869397947	2062	0.0985928484486669	0.135479646550965	129	HC	0.40555920168828
Bacteroidales_species_incertae_sedis__meta_mOTU_v25_12262_	HC	40	SpA	89	3.4	1.76404494382022	1.5	1	3.92754898449924	1.86488161889771	2062.5	0.273253436443602	0.141523238696656	129	HC	0.408696778070778
Clostridium_species_incertae_sedis__ext_mOTU_v26_17323_	HC	40	SpA	89	1.1	0.876404494382023	1	1	0.955416408075826	0.974915202828863	2051	0.106535267846259	0.14260476226662	129	SpA	0.408696778070778
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12437_	HC	40	SpA	89	29.6	13.6179775280899	1	0	52.7153945305621	28.642191391046	2038.5	0.193078077145075	0.142733581929274	129	HC	0.408696778070778
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12691_	HC	40	SpA	89	5.1	2.08988764044944	0	0	14.8924348373466	7.55831939207959	1989	0.133473571180473	0.140901501976648	129	SpA	0.408696778070778
Firmicutes_bacterium_CAG_227__ref_mOTU_v25_07734_	HC	40	SpA	89	1.15	1.24719101123595	0	0	3.00896097579316	4.82013037091794	1979.5	0.0103860116333715	0.141758579148957	129	SpA	0.408696778070778
Clostridium_species_incertae_sedis__ext_mOTU_v26_17477_	HC	40	SpA	89	1.375	1.2247191011236	0.5	0	2.23821701017023	2.66608671766473	2036	0.0274371658929742	0.139353990132096	129	HC	0.408696778070778
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12284_	HC	40	SpA	89	22.75	18	14	6	29.3936588312374	29.0223268285893	2070.5	0.0754812038691106	0.138857265018978	129	HC	0.408696778070778
Dialister_invisus__ref_mOTU_v25_03691_	HC	40	SpA	89	37.075	24.123595505618	0	0	59.003427757881	58.4041211623257	2032.5	0.102104991898445	0.145964068575454	129	SpA	0.412818623394381
Clostridium_species_incertae_sedis__meta_mOTU_v25_12399_	HC	40	SpA	89	2.35	1.1685393258427	0.5	0	5.76705942044768	2.42728783857144	2033.5	0.14357994546259	0.145607235072709	129	HC	0.412818623394381
Collinsella_species_incertae_sedis__ext_mOTU_v26_28721_	HC	40	SpA	89	0.975	0.707865168539326	0	0	1.36790125599542	1.28984008162227	2025.5	0.093957655202789	0.153035639586322	129	SpA	0.429910125406112
Clostridiales_species_incertae_sedis__meta_mOTU_v25_14315_	HC	40	SpA	89	1.575	0.797752808988764	0	0	3.66471393223649	2.57690695179361	1999.5	0.121272012191613	0.15387238761824	129	SpA	0.429910125406112
Eubacterium_sp__CAG_38__ref_mOTU_v25_07679_	HC	40	SpA	89	7.075	2.68539325842697	1	1	12.7749504489982	5.48260784335748	2045	0.235154087668604	0.155624626678224	129	SpA	0.43031914380527
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12351_	HC	40	SpA	89	1.35	1.31460674157303	1	0	1.90209061770167	2.72444950910846	2029.5	0.00657145511682028	0.155885676823167	129	HC	0.43031914380527
Lachnospiraceae_species_incertae_sedis__ext_mOTU_v26_16248_	HC	40	SpA	89	3.475	3.31460674157303	2.5	2	2.68888977184417	4.04125179081584	2055.5	0.0202384766292832	0.157083146832619	129	HC	0.431043635058555
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13165_	HC	40	SpA	89	0.975	0.820224719101124	0	0	2.86882000221837	2.90595703900864	2005.5	0.0248208170711001	0.159754515955065	129	SpA	0.435780070149616
Faecalibacterium_species_incertae_sedis__ext_mOTU_v26_26377_	HC	40	SpA	89	1.1	0.595505617977528	0	0	3.48476537855703	2.16227521755334	1953	0.0883891757945927	0.163092188891182	129	SpA	0.43712499464439
Bacteroides_finegoldii__ref_mOTU_v25_03474_	HC	40	SpA	89	2.575	0.943820224719101	0	0	6.87204481941147	2.71510735834029	1990.5	0.16857363682388	0.162800685799038	129	SpA	0.43712499464439
Alistipes_finegoldii__ref_mOTU_v25_03682_	HC	40	SpA	89	5.675	5.07865168539326	3	1	9.38462326607488	10.8786955258067	2047.5	0.0265078018201458	0.16175627755457	129	HC	0.43712499464439
Rikenellaceae_sp___ref_mOTU_v25_03593_	HC	40	SpA	89	5.725	3.92134831460674	0	0	16.8263948635043	16.2412387004509	1988	0.0509291271855888	0.167999084883298	129	SpA	0.44767386203006
Ruminococcaceae_species_incertae_sedis__meta_mOTU_v25_12396_	HC	40	SpA	89	19.175	13.0674157303371	2.5	1	35.2521230493594	38.192335545002	2037	0.075783471691001	0.170525689592965	129	HC	0.451795074151476
Clostridiales_Family_XIII__Incertae_Sedis_species_incertae_sedis__ext_mOTU_v26_17436_	HC	40	SpA	89	0.95	0.561797752808989	0	0	1.5843788720683	1.0439768390388	2002.5	0.1443775714712	0.173499953431381	129	SpA	0.454451582567424
Bacteroides_caecimuris__ref_mOTU_v25_03476_	HC	40	SpA	89	1.425	2.08988764044944	0	0	2.59078742608873	7.35873082164402	1996	0.0490123279395668	0.172935983048276	129	SpA	0.454451582567424
Roseburia_species_incertae_sedis__meta_mOTU_v25_12366_	HC	40	SpA	89	65	42.4269662921348	33.5	14	82.3114784655183	61.7603299494486	2044.5	0.150751533508739	0.175141121510304	129	HC	0.456158514216102
Oscillibacter_sp___ref_mOTU_v25_03341_	HC	40	SpA	89	7.375	6.8876404494382	4	2	8.40539356756369	10.2718040840926	2042.5	0.0232355947159047	0.176632550433398	129	HC	0.45745845926852
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13729_	HC	40	SpA	89	0.35	1.25842696629213	0	0	1.05125078127353	4.16022314165424	1581.5	0.119255351522692	0.17817973344773	129	SpA	0.458887469940801
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_17884_	HC	40	SpA	89	0.5	0.314606741573034	0	0	0.784464540552736	0.575947946234915	1989.5	0.131849033582535	0.182156120499004	129	SpA	0.466522064166894
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_17708_	HC	40	SpA	89	0.225	0.449438202247191	0	0	0.619656646034204	1.27039038340633	1599	0.0933203738700605	0.188841858569581	129	SpA	0.480972910500424
Bacteroides_cellulosilyticus_fragilis__ref_mOTU_v25_01597_	HC	40	SpA	89	0.375	1.71910112359551	0	0	1.02999875528927	6.18096190668819	1579	0.119690799120891	0.190211070343036	129	SpA	0.481352591852132
Clostridium_sp___ref_mOTU_v25_03680_	HC	40	SpA	89	8.6	7.39325842696629	6	4	7.83417889598897	8.11930636525751	2036	0.0695860417411517	0.191079228435879	129	HC	0.481352591852132
Erysipelotrichaceae_species_incertae_sedis__ext_mOTU_v26_16223_	HC	40	SpA	89	0.375	0.584269662921348	0	0	0.627877989127481	0.889445546956654	1559	0.117947573258167	0.193285787926557	129	SpA	0.484264936055125
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_16294_	HC	40	SpA	89	0.625	0.471910112359551	0.5	0	0.704836769610434	0.675713219838683	2002.5	0.103248307179986	0.19667949669249	129	HC	0.490104043109395
Bifidobacterium_longum__ref_mOTU_v25_01099_	HC	40	SpA	89	15.525	16.8988764044944	8.5	5	18.9466017519955	27.9496482917456	2030.5	0.0249852013578705	0.201689511679784	129	HC	0.494568430236067
Eubacterium_sp__CAG_202__meta_mOTU_v25_12308_	HC	40	SpA	89	17.2	22.6629213483146	0	0	48.9935631564926	51.4682037370083	1586.5	0.0499491184297179	0.199920282234226	129	SpA	0.494568430236067
Butyricicoccus_species_incertae_sedis__meta_mOTU_v25_12617_	HC	40	SpA	89	6.925	5.50561797752809	3	0	9.62738481943765	9.42931067988827	2016.5	0.0692775087049003	0.200895843083576	129	HC	0.494568430236067
Parabacteroides_johnsonii__ref_mOTU_v25_05400_	HC	40	SpA	89	2.65	1.31460674157303	0	0	5.06141765891225	3.53423357262407	1972.5	0.150793449034053	0.206806510468229	129	SpA	0.500804657785132
Ruminococcus_species_incertae_sedis__ext_mOTU_v26_26708_	HC	40	SpA	89	1.475	0.876404494382023	0	0	4.20004578729621	3.840040911001	1948.5	0.0701208928634163	0.207491734570412	129	SpA	0.500804657785132
Eubacterium_sp__CAG_180__ref_mOTU_v25_07675_	HC	40	SpA	89	11.6	19.6741573033708	0	0	44.0016316713777	49.2451601869525	1585.5	0.0783615156097893	0.207066789508667	129	SpA	0.500804657785132
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_17318_	HC	40	SpA	89	0.225	0.157303370786517	0	0	0.47971679679599	0.49769643003118	1928.5	0.0637284749986138	0.210137217483637	129	SpA	0.504548214895606
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13332_	HC	40	SpA	89	1.475	1.34831460674157	0	0	2.20706906238882	3.64660839808565	1981	0.0179720810067855	0.212591391808786	129	SpA	0.507796018776427
Actinomyces_sp__ICM39__ref_mOTU_v25_01912_	HC	40	SpA	89	0.3	0.258426966292135	0	0	0.516397779494322	0.911144259205279	1951.5	0.023806671193225	0.217431465350078	129	SpA	0.516679925393742
X3576_012_bin_41_clean__mags_db_all_7_	HC	40	SpA	89	1.575	1.66292134831461	1	1	1.48302359197653	2.90353945534474	2012.5	0.0159901292752066	0.218784373540428	129	SpA	0.517228698472499
Clostridiales_Family_XIII__Incertae_Sedis_species_incertae_sedis__ext_mOTU_v26_17501_	HC	40	SpA	89	2.35	1.80898876404494	2	1	2.67514677287252	2.235439780275	2007	0.105002633800899	0.230236342160011	129	HC	0.528680425552314
Bacteroides_stercoris__ref_mOTU_v25_01579_	HC	40	SpA	89	26.85	15.247191011236	1.5	1	44.6384622012487	32.2233966731672	2003.5	0.146059704333957	0.229683197049709	129	HC	0.528680425552314
Barnesiella_intestinihominis__ref_mOTU_v25_03595_	HC	40	SpA	89	10.55	9.46067415730337	7	5	11.3768771344923	12.7947576087873	2015	0.0408345962178806	0.230509252789621	129	HC	0.528680425552314
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12327_	HC	40	SpA	89	10.225	5.25842696629214	0	0	22.2704673940337	11.959712760582	1991.5	0.143918505876968	0.228231278964236	129	SpA	0.528680425552314
Blautia_species_incertae_sedis__ext_mOTU_v26_17669_	HC	40	SpA	89	0.35	0.325842696629214	0	0	0.769615288509585	1.1157476182819	1932	0.0109750831210285	0.229506392902975	129	SpA	0.528680425552314
Akkermansia_muciniphila__ref_mOTU_v25_03591_	HC	40	SpA	89	16.975	16.2134831460674	1	0	31.4173620952753	37.2371002404958	1996.5	0.00994578552672385	0.228178764196043	129	HC	0.528680425552314
Roseburia_hominis__ref_mOTU_v25_00861_	HC	40	SpA	89	9.85	8.59550561797753	4	3	14.9109321451041	14.0855495754947	2013	0.0405764644060964	0.232406855154217	129	HC	0.530393862505415
Ruminococcus_callidus__ref_mOTU_v25_11153_	HC	40	SpA	89	17.075	11.0337078651685	0	0	31.4784317694936	27.7531527440013	1972	0.0964498361104969	0.234052402092172	129	SpA	0.531518016573849
Alistipes_species_incertae_sedis__ext_mOTU_v26_17843_	HC	40	SpA	89	2.25	1.21348314606742	0	0	4.71631103126053	3.51772107954322	1960.5	0.121707361879027	0.236776517211049	129	SpA	0.535068502128889
Clostridium__symbiosum__ref_mOTU_v25_04652_	HC	40	SpA	89	0.275	0.314606741573034	0	0	1.13199392949355	0.873804451001709	1623.5	0.0191438087857707	0.240255753721039	129	SpA	0.536108603430607
Desulfovibrio_species_incertae_sedis__ext_mOTU_v26_16415_	HC	40	SpA	89	1.225	0.932584269662921	0	0	2.00624026477389	2.06594548467738	1984	0.066159533347199	0.239984189127861	129	SpA	0.536108603430607
Clostridiales_species_incertae_sedis__ext_mOTU_v26_26664_	HC	40	SpA	89	0.65	0.50561797752809	0	0	1.27198613119354	1.15918854362573	1960.5	0.0560157570623866	0.2407255551196	129	SpA	0.536108603430607
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12521_	HC	40	SpA	89	11.225	9.42696629213483	1	0	17.5740010475848	23.3748542243629	1990	0.0383426621649759	0.249811243443566	129	HC	0.538680960519356
Eubacterium_sp___ref_mOTU_v25_02373_	HC	40	SpA	89	0.575	0.382022471910112	0	0	1.19587967836576	0.885561172589656	1954	0.0900290376461786	0.24719320163762	129	SpA	0.538680960519356
Eggerthellaceae_species_incertae_sedis__ext_mOTU_v26_15443_	HC	40	SpA	89	3.6	3.47191011235955	2	1	5.4434152175605	6.7117432494378	2000	0.00936721039162537	0.250060142193367	129	HC	0.538680960519356
Firmicutes_sp___ref_mOTU_v25_02743_	HC	40	SpA	89	0.425	0.808988764044944	0	0	0.549475274168981	1.56580217964512	1578	0.132036018504552	0.246961834892922	129	SpA	0.538680960519356
Firmicutes_sp___ref_mOTU_v25_03641_	HC	40	SpA	89	9.425	8.25842696629213	0	0	16.3517230331805	18.2224437600547	1980	0.0306430099248886	0.246897745276449	129	SpA	0.538680960519356
Collinsella_aerofaciens__ref_mOTU_v25_03626_	HC	40	SpA	89	23.325	21.8314606741573	17	14	20.7096998207764	24.8395926418875	2008	0.0293135585980742	0.246085628052236	129	HC	0.538680960519356
Alistipes_shahii__ref_mOTU_v25_01014_	HC	40	SpA	89	21.7	17.7078651685393	13.5	9	24.7357314477743	22.8871749751963	2005.5	0.0787341967089998	0.250023357764274	129	HC	0.538680960519356
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12301_	HC	40	SpA	89	23.125	23.5168539325843	15	10	24.8009382576857	37.0804139550881	2005	0.00538514249688212	0.252296613621407	129	HC	0.540970878509156
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13200_	HC	40	SpA	89	3.275	3.10112359550562	2	1	3.67937773445735	4.14795936636379	1995.5	0.0201306339927011	0.264009035860902	129	HC	0.548133886378229
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_17626_	HC	40	SpA	89	0.55	1.2247191011236	0	0	1.13114419040509	2.3342937854986	1592	0.151661748507325	0.260296657702961	129	SpA	0.548133886378229
Alistipes_species_incertae_sedis__ext_mOTU_v26_33183_	HC	40	SpA	89	1.225	1.04494382022472	0	0	2.1660255461713	2.38799132193276	1961	0.0359819272954423	0.261588285343232	129	SpA	0.548133886378229
Blautia_obeum__ref_mOTU_v25_05140_	HC	40	SpA	89	7.55	6.62921348314607	4.5	3	9.4975030456728	9.76005544702012	1997.5	0.0441252431676541	0.266338374292241	129	HC	0.548133886378229
Lachnospiraceae_species_incertae_sedis__ext_mOTU_v26_17374_	HC	40	SpA	89	0.2	0.292134831460674	0	0	0.464095480892257	0.504575591035117	1616.5	0.0865390134676167	0.263650739928638	129	SpA	0.548133886378229
Clostridiales_species_incertae_sedis__ext_mOTU_v26_17600_	HC	40	SpA	89	0.8	0.764044943820225	0	0	1.60448090495306	1.77752683083005	1958	0.00967115673830345	0.260938511153682	129	SpA	0.548133886378229
Firmicutes_bacterium_CAG_114__ref_mOTU_v25_07728_	HC	40	SpA	89	7.225	5.35955056179775	0	0	10.4082992034094	9.79824565815371	1977.5	0.0863846829510843	0.260676377748684	129	SpA	0.548133886378229
Clostridiales_species_incertae_sedis__ext_mOTU_v26_24979_	HC	40	SpA	89	0.6	0.50561797752809	0	0	0.98188724612481	1.15918854362573	1948.5	0.0395310005598568	0.263846633275532	129	SpA	0.548133886378229
Burkholderiales_species_incertae_sedis__meta_mOTU_v25_12785_	HC	40	SpA	89	3.775	2.53932584269663	0	0	13.3560463595697	8.56267823938611	1946	0.0557523684995652	0.266224969408717	129	SpA	0.548133886378229
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_16451_	HC	40	SpA	89	1.1	0.966292134831461	0	0	1.97159313429001	2.34253862974963	1955.5	0.0277659806403058	0.272414865378679	129	SpA	0.552515799640116
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_17927_	HC	40	SpA	89	1.025	0.561797752808989	0	0	1.8603487403972	0.940926238290751	1971.5	0.16386308153049	0.269975108354798	129	SpA	0.552515799640116
uncultured_Anaerotruncus_sp___ref_mOTU_v25_12068_	HC	40	SpA	89	0.2	0.303370786516854	0	0	0.563869415688347	0.646748763607464	1628.5	0.0768809059367781	0.276857157737238	129	SpA	0.552515799640116
Alistipes_finegoldii_onderdonkii__ref_mOTU_v25_03069_	HC	40	SpA	89	10.5	11.0674157303371	2.5	2	16.9039518972218	31.1075106952445	1991.5	0.00956774031455259	0.272912755730081	129	HC	0.552515799640116
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13774_	HC	40	SpA	89	1.175	0.98876404494382	0	0	1.97273076385671	3.02449989112577	1952.5	0.0314908450216466	0.276590050269938	129	SpA	0.552515799640116
Clostridiales_species_incertae_sedis__ext_mOTU_v26_26595_	HC	40	SpA	89	0.225	0.438202247191011	0	0	0.53048115556564	0.964778073630682	1621.5	0.114986280864455	0.275450635671436	129	SpA	0.552515799640116
Ruminococcus__torques__ref_mOTU_v25_03703_	HC	40	SpA	89	1.35	2.92134831460674	1	1	2.25945307654932	6.76257199440945	1576.5	0.125515849392668	0.275959147101677	129	SpA	0.552515799640116
Firmicutes_species_incertae_sedis__meta_mOTU_v25_12744_	HC	40	SpA	89	0.5	0.382022471910112	0	0	1.35873244097351	1.62722308059919	1911.5	0.035327130016886	0.278971786056342	129	SpA	0.554336178327473
Romboutsia_timonensis__ref_mOTU_v25_09389_	HC	40	SpA	89	0.8	0.528089887640449	1	0	0.992277876713668	0.5856210308966	1969	0.169317286386814	0.283962297769635	129	HC	0.559429996888043
uncultured_Eubacterium_sp___meta_mOTU_v25_13514_	HC	40	SpA	89	6.575	6.29213483146067	6	4	4.99172391988056	6.75076131597394	1990	0.0209659160628828	0.283828460024137	129	HC	0.559429996888043
Collinsella_species_incertae_sedis__ext_mOTU_v26_17637_	HC	40	SpA	89	0.5	0.382022471910112	0	0	1.33972825411417	1.3357464543836	1909.5	0.0409400885115156	0.286430164555321	129	SpA	0.559525272956364
Bacteroides_species_incertae_sedis__ext_mOTU_v26_17683_	HC	40	SpA	89	0.35	0.280898876404494	0	0	0.735544452107173	0.85265313267343	1917.5	0.0391725531000419	0.286438100689158	129	SpA	0.559525272956364
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_26965_	HC	40	SpA	89	0.425	0.382022471910112	0	0	1.05945075271855	2.34765655871362	1911.5	0.00977959126515252	0.28880801160221	129	SpA	0.561774233538475
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12434_	HC	40	SpA	89	1.125	0.921348314606742	0	0	2.32254833517642	2.95121207418981	1937.5	0.0340773440929611	0.291351537267771	129	SpA	0.564340582690934
Firmicutes_sp___ref_mOTU_v25_03629_	HC	40	SpA	89	0.825	0.460674157303371	0	0	1.85206052955302	1.31474314614958	1934	0.112038729746667	0.301223574053261	129	SpA	0.578600281827305
uncultured_Clostridium_sp___ref_mOTU_v25_11611_	HC	40	SpA	89	0.275	0.134831460674157	0	0	0.640012019117911	0.343478570059163	1908	0.141423290873634	0.301008615677504	129	SpA	0.578600281827305
Senegalimassilia_anaerobia__mags_db_all_14_	HC	40	SpA	89	2.525	2.9438202247191	1	0	3.90914444046396	7.53983293545595	1960.5	0.0292776947861668	0.312842914586528	129	HC	0.596289328718649
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12774_	HC	40	SpA	89	3.4	1.7752808988764	0	0	9.80005232848405	5.06043658058356	1934	0.109107433906417	0.313019560845798	129	SpA	0.596289328718649
Lachnospira_sp___ref_mOTU_v25_05263_	HC	40	SpA	89	0.2	0.280898876404494	0	0	0.6076436202502	0.639402491765551	1648.5	0.0595370375545294	0.316379432614247	129	SpA	0.600209540885465
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12742_	HC	40	SpA	89	0.45	0.269662921348315	0	0	1.01147265068163	0.849652936415541	1911	0.0923910487221855	0.318425298210113	129	SpA	0.601615010142877
Clostridiales_species_incertae_sedis__ext_mOTU_v26_26672_	HC	40	SpA	89	1.875	1.75280898876405	0	0	3.7085313977645	4.00647458631992	1930	0.0144822070028715	0.320722217094582	129	SpA	0.603481396247356
uncultured_Clostridium_sp___ref_mOTU_v25_11607_	HC	40	SpA	89	0.3	0.640449438202247	0	0	0.757864746745073	2.78896849215895	1631.5	0.0668552123423938	0.323217568016909	129	SpA	0.605704466893476
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13202_	HC	40	SpA	89	1.375	1.1685393258427	0	0	3.21604550930933	4.2191014636256	1916	0.024335021841814	0.324673779118528	129	SpA	0.605970089771827
Clostridiales_sp___ref_mOTU_v25_03658_	HC	40	SpA	89	9.125	10.123595505618	5.5	4	9.00480640888734	16.2297567790541	1971.5	0.0321794521329724	0.329026082189963	129	HC	0.611617031812795
Candidatus_Flemingibacterium_merdigallinarum__mags_db_all_110_	HC	40	SpA	89	0.325	0.258426966292135	0	0	0.655841600638603	0.666198337373414	1911.5	0.0465720159833764	0.332413990797417	129	SpA	0.614270769637117
Eggerthellaceae_species_incertae_sedis__ext_mOTU_v26_17308_	HC	40	SpA	89	1.25	0.943820224719101	0	0	2.57950502109342	1.96769102435153	1938.5	0.0652571221896013	0.333118638631842	129	SpA	0.614270769637117
X3576_143_bin_2_clean__mags_db_all_128_	HC	40	SpA	89	0.45	0.820224719101124	0	0	0.845804123532521	1.62061855301672	1622	0.119505496671086	0.340564452357213	129	SpA	0.62549885472779
uncultured_Clostridium_sp___ref_mOTU_v25_11606_	HC	40	SpA	89	0.9	0.674157303370786	0	0	1.25677650339556	1.1157476182819	1946.5	0.0899660389036266	0.343084083560843	129	SpA	0.626048614361361
Eggerthella_sp__CAG_298__mags_db_all_15_	HC	40	SpA	89	1.95	1.9438202247191	0	0	4.2844381494439	4.51351392678848	1937.5	0.000645647543136797	0.343605565899083	129	SpA	0.626048614361361
Azospirillum_sp__51_20__ref_mOTU_v25_10408_	HC	40	SpA	89	6.2	5.0561797752809	0	0	25.2659698165186	22.8086703762177	1916	0.0225085606023791	0.344937848259839	129	SpA	0.626048614361361
Eubacterium_species_incertae_sedis__meta_mOTU_v25_12260_	HC	40	SpA	89	1.225	1.10112359550562	0	0	2.24736312723178	2.56747551913718	1942.5	0.0232478028359211	0.349307471524583	129	SpA	0.63149311518758
Actinomyces_viscosus_oris__ref_mOTU_v25_02019_	HC	40	SpA	89	0.575	0.696629213483146	0.5	1	0.635993065596772	0.680983486350682	1616.5	0.0843082894423384	0.353876398689318	129	SpA	0.633868185961349
Dehalococcoidales_species_incertae_sedis__meta_mOTU_v25_12342_	HC	40	SpA	89	16.425	6.0561797752809	0	0	42.0463038407262	21.5133993925149	1897.5	0.161665199550662	0.354012951028459	129	SpA	0.633868185961349
Coprococcus_comes__ref_mOTU_v25_03690_	HC	40	SpA	89	18.2	15.247191011236	14	12	15.7499694749399	15.1058995841754	1962	0.0892168705914813	0.354746186503315	129	HC	0.633868185961349
Sutterella_species_incertae_sedis__ext_mOTU_v26_26637_	HC	40	SpA	89	1.325	0.370786516853933	0	0	3.26117408462909	0.958004821489932	1898.5	0.218829533736306	0.35902548177189	129	SpA	0.639037633578537
Firmicutes_bacterium_CAG_170__ref_mOTU_v25_07733_	HC	40	SpA	89	0.8	0.696629213483146	0	0	3.50969353618642	1.89739351349317	1649.5	0.0191545385094188	0.364361735872339	129	SpA	0.646041385527494
Clostridiales_species_incertae_sedis__ext_mOTU_v26_26621_	HC	40	SpA	89	2.35	1.26966292134831	0	0	5.59097257719749	3.89861293790911	1916.5	0.111108474385387	0.366283687970684	129	SpA	0.646960843503775
Clostridiales_species_incertae_sedis__ext_mOTU_v26_18262_	HC	40	SpA	89	0.2	0.292134831460674	0	0	0.464095480892257	0.568135851051714	1651.5	0.0792201940167962	0.369228670359318	129	SpA	0.649673347464296
Adlercreutzia_equolifaciens__mags_db_all_3_	HC	40	SpA	89	1.825	2.95505617977528	1	1	2.28582589013249	6.59185122356582	1948.5	0.0927738538072452	0.373899489379538	129	SpA	0.655390359710901
Mediterraneibacter_massiliensis__ref_mOTU_v25_05273_	HC	40	SpA	89	0.2	0.168539325842697	0	0	0.405095746833467	0.482322860940578	1888	0.0317423017592125	0.383189835324248	129	SpA	0.669130735168478
Clostridiales_species_incertae_sedis__ext_mOTU_v26_16181_	HC	40	SpA	89	0.85	1.0561797752809	0	0	1.96833914109306	2.30788938683357	1635.5	0.0432955485052389	0.390217425548017	129	SpA	0.676279072096375
Clostridium_species_incertae_sedis__ext_mOTU_v26_17403_	HC	40	SpA	89	0.5	0.303370786516854	0	0	1.21949968724042	0.958271341128275	1889	0.0869995009661905	0.389776212479503	129	SpA	0.676279072096375
Faecalibacterium_sp___ref_mOTU_v25_03636_	HC	40	SpA	89	19.625	17.2584269662921	2.5	1	35.0440656668364	28.280867323835	1939.5	0.0359851928167138	0.39565625801715	129	HC	0.680587816962336
Roseburia_species_incertae_sedis__ext_mOTU_v26_17394_	HC	40	SpA	89	1	0.629213483146067	0	0	2.06310694255297	1.45681800254644	1908.5	0.102754069130367	0.394906450103671	129	SpA	0.680587816962336
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12265_	HC	40	SpA	89	21.425	25.8651685393258	2	8	40.054378101878	39.2179779655952	1620	0.0521555815835765	0.399814360351159	129	SpA	0.682646000451423
Anaeromassilibacillus_species_incertae_sedis__meta_mOTU_v25_13295_	HC	40	SpA	89	1.275	0.876404494382023	1	1	1.85344447185677	1.14634027075001	1935	0.130874734208498	0.398460203632926	129	SpA	0.682646000451423
Collinsella_species_incertae_sedis__ext_mOTU_v26_26711_	HC	40	SpA	89	1.7	1.28089887640449	0	0	3.96911150685467	3.12609531366405	1895	0.0570219425313941	0.405329047263164	129	SpA	0.682808658122486
Holdemania_sp__Marseille_P2844__ref_mOTU_v25_05920_	HC	40	SpA	89	0.2	0.292134831460674	0	0	0.516397779494322	0.625268073255043	1667	0.071840758368975	0.405164061892039	129	SpA	0.682808658122486
