"OTU"	"Discrete"	"Continuous"	"Level1"	"N_level1"	"Level2"	"N_level2"	"mean.level1"	"mean.level2"	"median.level1"	"median.level2"	"sd.level1"	"sd.level2"	"statistic"	"EffectSize_r"	"p.value"	"N"	"Dominant"	"q.value"
"s_Enterococcus_B_faecium"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.0744490814100308	2.30850248904616	0	0	0.298439209166676	4.37817025400191	214	0.347186387213046	0.00391920682838738	52	"B2"	0.0063310264150873
"s_Enterocloster_citroniae"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.546463177329833	0.102772106896931	0.250333771174603	0	0.681569977688717	0.20602308000275	479	0.400154937843413	0.00494048397028275	52	"B1"	0.00791314805409694
"s_Eubacterium_F_sp003491505"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.00634128196642978	2.44391179599468	0	0	0.03295026765293	6.91384471623041	238	0.248560159922939	0.00595540179678856	52	"B2"	0.00945857932431124
"s_Faecalibacterium_prausnitzii_D"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	8.80269754070377	0	0	0	22.8039446319692	256.5	0.270459728429921	0.00787587097182408	52	"B2"	0.011908316909398
"s_Enterococcus_faecalis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.372042416295262	0	0	0	0.981540270600387	256.5	0.265926779676673	0.00787587097182408	52	"B2"	0.011908316909398
"s_Lentihominibacter_faecis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.0383107270397092	0	0	0	0.0737147589354144	256.5	0.353577446619871	0.00787587097182408	52	"B2"	0.011908316909398
"s_Adlercreutzia_rubneri"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.0616886747165404	0	0	0	0.130497144033385	256.5	0.325204033819679	0.00787587097182408	52	"B2"	0.011908316909398
"s_Prevotella_sp900313215"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.0401490320462554	0	0	0	0.081787179401357	256.5	0.336289896347523	0.00787587097182408	52	"B2"	0.011908316909398
"s_Acutalibacter_stercoravium"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.0503828070072652	0	0	0	0.0988233659365965	256.5	0.347685972174086	0.00787587097182408	52	"B2"	0.011908316909398
"s_Mediterraneibacter_torques"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.607579896442909	0.0769641379241531	0	0	1.21927587516587	0.384820689620766	436	0.279569902290079	0.00907530224061468	52	"B2"	0.013612953360922
"s_Coprobacter_secundus"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.223077289979158	0.0439609215625167	0.107285901931973	0	0.334750791111118	0.072467994537443	465.5	0.343780794278419	0.0110295483651868	52	"B1"	0.0164140522914984
"s_Escherichia_coli"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	1.64672279372789	12.8180940208122	0.360587758045614	0	4.32683157453422	39.6225874021557	465.5	0.199837732710212	0.0125545727661473	52	"B1"	0.0185376113500144
"s_Megamonas_funiformis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	3.72473004723979	0	0	0	11.8713584635054	0	412.5	0.214349624730536	0.0139215074440771	52	"B2"	0.0202397300533121
"s_Victivallis_lenta"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.0657653612008156	0	0	0	0.129824448756516	0	412.5	0.333741725640927	0.0139215074440771	52	"B2"	0.0202397300533121
"s_Faecalimonas_phoceensis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.19836254045996	0	0	0	0.428047669835517	270	0.319472875947638	0.0164487977915996	52	"B2"	0.0235516877470631
"s_Butyribacter_sp003529475"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.149441985587147	0	0	0	0.335440110087424	270	0.308349377020389	0.0164487977915996	52	"B2"	0.0235516877470631
"s_Blautia_A_sp028767025"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	1.91458186862684	0	0	0	5.04989017729296	0	400	0.256264963322547	0.0264332229028528	52	"B2"	0.0370065120639939
"s_Dysosmobacter_faecalis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.0822294223674478	0	0	0	0.192074413731703	0	400	0.286742397187788	0.0264332229028528	52	"B2"	0.0370065120639939
"s_Massilioclostridium_facile"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.0434762619953585	0	0	0	0.100017051000331	0	400	0.29076994223759	0.0264332229028528	52	"B2"	0.0370065120639939
"s_Sellimonas_intestinalis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	1.41192913022396	0.402413367646352	0.874277718671391	0.266123527502897	1.60346602722406	0.453856297141784	458	0.390645472384581	0.0270144442395614	52	"B1"	0.037542132068214
"s_Dorea_A_longicatena"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.00302569052549345	1.19834076859791	0	0	0.0157219491544033	3.89617257811948	266	0.217964834722925	0.0283991895717996	52	"B2"	0.0391784440078111
"s_Bacteroides_sp019412865"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.630414378393236	0	0	0	1.76766278163282	283.5	0.251251090624746	0.0339665617278992	52	"B2"	0.0445811122678677
"s_Ruminococcus_C_callidus"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.249618906821423	0	0	0	0.939017118009627	283.5	0.1900146839166	0.0339665617278992	52	"B2"	0.0445811122678677
"uc_g_Dorea_A"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.369179382132404	0	0	0	1.22253816503469	283.5	0.214708218324995	0.0339665617278992	52	"B2"	0.0445811122678677
"s_Bifidobacterium_longum"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.0389582348057955	0	0	0	0.105289241633235	283.5	0.260034646975709	0.0339665617278992	52	"B2"	0.0445811122678677
"s_Pseudoflavonifractor_A_gallinarum"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.0593277886915309	0	0	0	0.156037086804066	283.5	0.266692460205147	0.0339665617278992	52	"B2"	0.0445811122678677
"s_Scatomonas_hejianensis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.0371001629055175	0	0	0	0.0926503281469151	283.5	0.279767287672674	0.0339665617278992	52	"B2"	0.0445811122678677
"s_Alistipes_communis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.033122695670416	0	0	0	0.093711371537872	283.5	0.24915129303954	0.0339665617278992	52	"B2"	0.0445811122678677
"s_Clostridium_AP_sp000509125"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	3.57917210954872	2.78539943777871	3.2281023458636	1.34639677409538	1.7913925785247	3.57405529631862	452	0.14193374679962	0.0367925265774119	52	"B1"	0.0479571553319369
"s_Lactonifactor_longoviformis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.0152261187479466	0	0	0	0.0422222833904561	0	387.5	0.244531399476292	0.0497707826164134	52	"B2"	0.0644293007842611
"s_Eggerthella_lenta"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.0895539645683583	0.197859253527208	0	0.152642595649021	0.134474661611386	0.247009907698949	237	0.26751383549381	0.0520842212441282	52	"B2"	0.0669654273138791
"s_Ruminococcus_C_sp000433635"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.187493177254083	0.013061624150495	0	0	0.559303138910012	0.0653081207524753	400	0.211854232610884	0.0556325665790976	52	"B2"	0.0710442911043881
"s_Agathobaculum_ammoniilyticum"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.0230842614660435	0.0749154634209991	0	0	0.0562299047734554	0.109058620057889	254	0.291491377851305	0.0573909040730114	52	"B2"	0.0727978581865715
"s_Anaerobutyricum_hallii"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.00236319793843168	1.31693085344914	0	0	0.0122795366931171	2.82991135696599	280	0.320157648427479	0.0598905376929876	52	"B2"	0.0754620774931644
"s_Faecalibacterium_longum"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.0141791876305901	4.72628461432783	0	0	0.0736772201587024	12.6426481714443	281	0.26179780313672	0.0645173138516852	52	"B2"	0.0807534590593941
"s_Clostridium_AP_scindens"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.0442692506511898	0	0	0	0.133640895019961	297	0.234407355978162	0.0698707328440452	52	"B2"	0.0857504448540555
"uc_g_Lachnospira"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.0141544280927767	0	0	0	0.0453311772282115	297	0.221648239579281	0.0698707328440452	52	"B2"	0.0857504448540555
"s_Anaerofustis_stercorihominis_A"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.0106464552007517	0	0	0	0.0298591620048242	297	0.251197358361244	0.0698707328440452	52	"B2"	0.0857504448540555
"s_Ruthenibacterium_lactatiformans"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	1.76533399360577	2.61228581503784	1.4387070210116	1.84726115984294	1.62143040486734	2.17010293464006	239	0.218840421348285	0.0726723410563236	52	"B2"	0.0886133707073881
"s_Coprobacter_fastidiosus"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	2.53430278080276	3.80842505070652	2.50333771174603	3.18267785179283	2.19915277728103	3.0917322874237	257	0.234379472607626	0.142154936993254	52	"B2"	0.172226173664904
"s_Dorea_A_amylophila"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.235622371821643	0	0	0	0.8411489443698	310.5	0.199823275641841	0.145240479210131	52	"B2"	0.173737028928574
"s_Staphylococcus_epidermidis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.0174159800645388	0	0	0	0.0701192121106807	310.5	0.177955619630311	0.145240479210131	52	"B2"	0.173737028928574
"s_Blautia_A_fusiformis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.0140863087296095	3.52050784489293	0	0	0.0538637145307603	7.65375532468143	290	0.316197400578161	0.146818330303568	52	"B2"	0.174519902058958
"s_Faecalibacterium_duncaniae"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.00850792690375265	0	0	0	0.0372895956683548	0	362.5	0.157620085164859	0.178101930831539	52	"B2"	0.204007666225218
"s_Dysosmobacter_welbionis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.139280712963244	0	0	0	0.506311059214431	0	362.5	0.188959030842102	0.178101930831539	52	"B2"	0.204007666225218
"uc_g_Escherichia"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.0395307198385532	0	0	0	0.144102421245094	0	362.5	0.188452310824001	0.178101930831539	52	"B2"	0.204007666225218
"s_Mediterraneibacter_hominis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.0179275268044594	0	0	0	0.0674357313401886	0	362.5	0.182829952330923	0.178101930831539	52	"B2"	0.204007666225218
"s_Enterococcus_B_mundtii"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.0267827863126183	0	0	0	0.0983958811813137	0	362.5	0.187041726233827	0.178101930831539	52	"B2"	0.204007666225218
"s_Anaerotardibacter_sp000435675"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.0076536508692756	0	0	0	0.0277379861734141	0	362.5	0.189513260420056	0.178101930831539	52	"B2"	0.204007666225218
"s_Flavonifractor_plautii"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	2.38404180054484	2.22403010979955	2.48832889160319	1.81418775787117	1.15251621101454	1.23466740873704	405	0.0675418658616591	0.221839041619398	52	"B1"	0.252575776301604
"s_Wolbachia_sp000008385"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.00434637030137562	0.0197780450200997	0	0	0.0225844025714731	0.0548630329918614	308	0.184991037920303	0.250385808523079	52	"B2"	0.283370765334502
"s_Alistipes_A_hominis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.192173558559178	0.114923865524799	0.0382949933883556	0	0.270223630892608	0.175255296632982	393	0.167337580415483	0.267913782211141	52	"B1"	0.301403004987534
"s_Parabacteroides_distasonis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	32.3096363998555	28.4269145283569	29.8956499563633	24.2100228377981	13.6822889375354	13.5280438746878	397	0.142473544882395	0.282499187191189	52	"B1"	0.31593104366352
"s_Gordonibacter_urolithinfaciens"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.135645496897618	0.0563846715664578	0	0	0.225436544776174	0.0963342147086106	387	0.221809574887562	0.298323800929761	52	"B2"	0.331665872798381
"s_Gemmiger_formicilis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.00276531255513933	0	0	0	0.0138265627756967	324	0.144115338424578	0.3169522980561	52	"B2"	0.335970871278737
"uc_g_Collinsella"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.0147576094606701	0	0	0	0.0737880473033507	324	0.144115338424579	0.3169522980561	52	"B2"	0.335970871278737
"s_Limivivens_faecihominis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.0148361487959902	0	0	0	0.0741807439799508	324	0.144115338424579	0.3169522980561	52	"B2"	0.335970871278737
"s_Streptococcus_equinus"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.100467842209852	0	0	0	0.502339211049258	324	0.144115338424578	0.3169522980561	52	"B2"	0.335970871278737
"s_Lactobacillus_gasseri"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.0462460341250561	0	0	0	0.23123017062528	324	0.144115338424579	0.3169522980561	52	"B2"	0.335970871278737
"s_Mediterraneibacter_faecipullorum"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.0152127389634125	0	0	0	0.0760636948170623	324	0.144115338424578	0.3169522980561	52	"B2"	0.335970871278737
"s_Hominibacterium_faecale"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.0108434874115993	0	0	0	0.0542174370579965	324	0.144115338424579	0.3169522980561	52	"B2"	0.335970871278737
"s_Clostridium_A_leptum"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.0100023102499328	0	0	0	0.0500115512496641	324	0.144115338424579	0.3169522980561	52	"B2"	0.335970871278737
"s_Enterocloster_bolteae"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	4.51289308621758	4.84748518430253	1.28994911544657	2.39460347006151	7.67045922670693	7.76742099953969	282.5	0.0218726424672693	0.318194634703142	52	"B2"	0.335970871278737
"s_Blautia_A_wexlerae"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	2.61714099359086	5.19888285010898	0.293379995342855	0	4.28198062962459	8.371644017361	387	0.194407230474006	0.347782719311314	52	"B1"	0.365171855276879
"s_Ruminococcus_E_bromii_B"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.00708959381529503	0	0	0	0.0368386100793512	0	350	0.133440128170906	0.355611061095239	52	"B2"	0.369288409598902
"s_Enterococcus_B_mundtii_B"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.00443288088368836	0	0	0	0.0230339247433472	0	350	0.133440128170906	0.355611061095239	52	"B2"	0.369288409598902
"s_Holdemania_filiformis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.559417462343367	0.317390757145392	0.502399398479913	0.312790992736409	0.649705469842475	0.199527708426735	377	0.242410174659417	0.469699233647825	52	"B1"	0.485099208521524
"s_Butyricicoccus_sp900604335"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.348165883281257	0.406915006038686	0.270321778720332	0.278216749053857	0.38169414668037	0.37422364273601	300.5	0.078154867386863	0.497513773104001	52	"B2"	0.511033169112261
"s_Lawsonibacter_asaccharolyticus"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.501780710588495	0.0468683708090866	0	0	1.14952326919978	0.0764778545541956	359.5	0.266187766853841	0.630041709064097	52	"B2"	0.643664232503321
"s_Blautia_A_caecimuris"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	34.8089710284217	21.9662758647518	0.59634851112681	2.83398790414763	59.9756091551174	37.1145046060631	317	0.127720049228343	0.709263001981633	52	"B2"	0.720702727820047
"s_Butyricimonas_paravirosa"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	1.9478635011879	1.84123282708035	1.53979439989163	1.80128833439507	1.72829419067432	1.24373645584153	322	0.0354887025304837	0.783525992418544	52	"B2"	0.791905949556711
"s_Lactonifactor_sp009677585"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.0667861685677827	0.0928747034394078	0	0	0.110816140347201	0.1681167653743	332	0.0927875517028573	0.912545867741257	52	"B2"	0.91739983512286
"s_Blautia_A_acetigignens"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.00250297943259567	0.00273433063601533	0	0	0.0130058626426668	0.0136716531800766	336	0.00875762856182708	0.956167006701853	52	"B2"	0.956167006701853
"s_Streptococcus_salivarius_D"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_CAG-266_sp019117495"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Eubacterium_G_ventriosum"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Agathobacter_faecis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Faecalibacillus_faecis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Lachnoclostridium_A_edouardi"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Alitiscatomonas_sp900066535"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Enterococcus_B_lactis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Roseburia_hominis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Bifidobacterium_adolescentis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Hominilimicola_fabiformis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Gemmiger_qucibialis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Enterobacter_hoffmannii"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"uc_g_Streptococcus"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Roseburia_inulinivorans"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Hominiventricola_filiformis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Dysosmobacter_sp900115635"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Agathobacter_rectalis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Anaerotignum_faecicola"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Alitiscatomonas_sp900066055"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Choladousia_sp902363665"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Lachnoclostridium_B_faecipullorum"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Hominiventricola_sp018223365"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Dorea_formicigenerans"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Gallintestinimicrobium_propionicum"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Acetatifactor_acetigignens"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Anthropogastromicrobium_aceti"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Eubacterium_I_ramulus"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Collinsella_aerofaciens_AO"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Enterocloster_sp001517625"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Gemmiger_sp900540595"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Dialister_invisus"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Romboutsia_timonensis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_CAG-302_sp001916775"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Blautia_A_sp900066335"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Dorea_D_hominis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Acetatifactor_intestinalis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Sarcina_perfringens"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Mediterraneibacter_lactaris"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Streptococcus_mutans"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Streptococcus_parasanguinis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Enterococcus_D_casseliflavus"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Streptococcus_parasanguinis_R"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Bariatricus_comes"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Negativibacillus_massiliensis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Faecalibacterium_sp900539945"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Oliverpabstia_faecicola"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Faecalibacterium_prausnitzii_J"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Streptococcus_sp902363395"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Blautia_A_sp900066205"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Blautia_A_difficilis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Lachnoclostridium_B_ammoniilytica"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Clostridium_lentum"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Coprococcus_aceti"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Hominiventricola_sp003480725"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Thomasclavelia_spiroformis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Clostridium_saudiense"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Ruminococcus_B_gnavus"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Roseburia_B_zhanii"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Blautia_A_intestinalis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Lactiplantibacillus_plantarum"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_CAG-302_sp934162325"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Agathobaculum_sp900544475"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Blautia_A_sp900120195"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Turicibacter_bilis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Wujia_chipingensis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Faecalibacterium_prausnitzii"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Cryptobacteroides_sp004554455"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Roseburia_intestinalis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Brotaphodocola_sp003478505"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Anaerotardibacter_sp000436075"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
"s_Dysosmobacter_sp018228705"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0	0	0	0	0	337.5	NA	NA	52	"B2"	NA
