Feature	Level1	N_level1	Level2	N_level2	mean.level1	mean.level2	median.level1	median.level2	sd.level1	sd.level2	statistic	EffectSize_r	p.value	N	Dominant	q.value
Faecalibacterium_species_incertae_sedis__meta_mOTU_v25_12325_	Non_responder	15	Responder	49	2.13333333333333	6.36734693877551	0	0	7.7262693517142	14.8642382324589	323	0.131910443890816	0.335016856837976	64	Responder	0.696152466178243
Streptococcus_sp___ref_mOTU_v25_01350_	Non_responder	15	Responder	49	2	8.89795918367347	1	1	2.32992949004287	26.3883219893756	309.5	0.125694294237687	0.347183287320679	64	Responder	0.696152466178243
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12635_	Non_responder	15	Responder	49	7.4	8.71428571428571	2	4	11.0634533487515	12.3541491006058	304.5	0.0464272693408982	0.31919935067705	64	Responder	0.696152466178243
Fusicatenibacter_saccharivorans__ref_mOTU_v25_02680_	Non_responder	15	Responder	49	4.66666666666667	12.4897959183673	4	5	5.39400019421932	19.9531977898485	308.5	0.184977626205804	0.338791587511191	64	Responder	0.696152466178243
Prevotella_sp__CAG_279__meta_mOTU_v25_12279_	Non_responder	15	Responder	49	3.06666666666667	13.7142857142857	0	0	6.39717199423382	32.017573299674	318	0.158400681253143	0.327398332706563	64	Responder	0.696152466178243
Anaerostipes_hadrus__ref_mOTU_v25_00857_	Non_responder	15	Responder	49	10.2666666666667	15.530612244898	7	8	10.5184644905088	18.770657554652	306.5	0.129153141524643	0.336831101036449	64	Responder	0.696152466178243
Eubacterium_sp__CAG_202__meta_mOTU_v25_12308_	Non_responder	15	Responder	49	3.73333333333333	19.7551020408163	0	0	9.7428850718773	45.7295175516887	318.5	0.166520042122638	0.332349743830844	64	Responder	0.696152466178243
Ruminococcus_bicirculans__ref_mOTU_v25_02792_	Non_responder	15	Responder	49	9.46666666666667	21.1020408163265	3	4	19.0408083061718	38.1200105467146	305	0.141553839425337	0.314127408928148	64	Responder	0.696152466178243
Ruminococcaceae_species_incertae_sedis__meta_mOTU_v25_12239_	Non_responder	15	Responder	49	58.5333333333333	59.9591836734694	21	33	71.2278704146735	64.1693589858358	306	0.00924854198616455	0.333385589826651	64	Responder	0.696152466178243
Ruminococcus_sp___ref_mOTU_v25_03681_	Non_responder	15	Responder	49	1.13333333333333	2.83673469387755	0	0	2.16684980910955	5.26919877992024	314	0.151362176562052	0.349277583530491	64	Responder	0.697180058464404
Clostridium_species_incertae_sedis__meta_mOTU_v25_12399_	Non_responder	15	Responder	49	0.8	2.3265306122449	0	0	1.37321312465119	4.90912311883888	315	0.147556389307624	0.357658473070336	64	Responder	0.708331429088516
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13390_	Non_responder	15	Responder	49	2.53333333333333	5.55102040816327	0	0	5.43621016447865	13.9777520016778	320	0.101992615712048	0.356376796809844	64	Responder	0.708331429088516
Clostridium_sp___ref_mOTU_v25_03599_	Non_responder	15	Responder	49	0.266666666666667	1.04081632653061	0	0	0.79880863671798	2.95775241014658	325.5	0.124694697573426	0.362317705702552	64	Responder	0.714766835763401
Clostridium_sp___ref_mOTU_v25_03604_	Non_responder	15	Responder	49	0.2	0.306122448979592	0	0	0.414039335605413	1.27808583489551	400.5	0.0396612448225151	0.369423999266482	64	Responder	0.714877739038574
Allisonella_histaminiformans__ref_mOTU_v25_10689_	Non_responder	15	Responder	49	0.2	0.448979591836735	0	0	0.560611910581388	0.980247088106614	326	0.116954516962938	0.368087638078236	64	Responder	0.714877739038574
Eggerthellaceae_species_incertae_sedis__ext_mOTU_v26_17307_	Non_responder	15	Responder	49	0.133333333333333	0.489795918367347	0	0	0.351865775274498	1.10156042691704	327	0.152908333442863	0.366601602966209	64	Responder	0.714877739038574
Firmicutes_bacterium_ADurb_Bin467__meta_mOTU_v25_12694_	Non_responder	15	Responder	49	0.333333333333333	0.816326530612245	0	0	0.617213399848368	1.49545797594688	319	0.151198867076562	0.366760722548643	64	Responder	0.714877739038574
Bifidobacterium_adolescentis__ref_mOTU_v25_02703_	Non_responder	15	Responder	49	1.8	2.10204081632653	0	0	6.69968016294168	5.75269827254707	326	0.0215637830458521	0.368958991620192	64	Responder	0.714877739038574
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_17317_	Non_responder	15	Responder	49	0.266666666666667	0.244897959183673	0	0	0.457737708217063	0.662401321106836	405	0.0149403576166799	0.371616887963109	64	Responder	0.7160315732099
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12254_	Non_responder	15	Responder	49	21.8	15.469387755102	1	0	33.1666786312493	31.9492449316205	418.5	0.083579876760746	0.372844842854859	64	Non_responder	0.7160315732099
Clostridium_species_incertae_sedis__meta_mOTU_v25_12640_	Non_responder	15	Responder	49	3	9.18367346938776	1	1	4.67516233484388	17.3645633755787	313.5	0.168536828582697	0.375408634170098	64	Responder	0.718234632166942
Eggerthellaceae_species_incertae_sedis__ext_mOTU_v26_16295_	Non_responder	15	Responder	49	0.6	0.857142857142857	1	1	0.632455532033676	0.866025403784439	315.5	0.132841467185175	0.379251282342843	64	Responder	0.722858647172261
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13415_	Non_responder	15	Responder	49	3.06666666666667	3.63265306122449	0	0	6.85009558501263	6.64170496920476	319	0.0361055396984248	0.38149178838388	64	Responder	0.724405755470515
Bacteroidales_species_incertae_sedis__meta_mOTU_v25_12895_	Non_responder	15	Responder	49	1.4	6.28571428571429	0	0	4.06729113082124	14.7507061977837	328.5	0.156985754405076	0.385321024143638	64	Responder	0.728946862838897
Eubacteriaceae_bacterium_CHKCI005__ref_mOTU_v25_09413_	Non_responder	15	Responder	49	0.4	0.26530612244898	0	0	0.632455532033676	0.531331276295748	408	0.102928622257533	0.400998073439259	64	Responder	0.734812999780226
Collinsella_species_incertae_sedis__ext_mOTU_v26_28721_	Non_responder	15	Responder	49	0.533333333333333	0.571428571428571	0	0	1.59761727343596	1.2747548783982	327.5	0.0120096115353815	0.398295831917015	64	Responder	0.734812999780226
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_17494_	Non_responder	15	Responder	49	0.466666666666667	0.714285714285714	0	0	0.833809387832792	1.08012344973464	321	0.102143651265682	0.398982329005142	64	Responder	0.734812999780226
Clostridiales_species_incertae_sedis__ext_mOTU_v26_26501_	Non_responder	15	Responder	49	0.8	0.673469387755102	0	0	1.42427926635594	1.94065877025948	411.5	0.0294024400529959	0.397773278250273	64	Responder	0.734812999780226
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_17505_	Non_responder	15	Responder	49	0.6	0.795918367346939	0	0	1.40407570003493	2.76872106333062	399	0.0331025561064281	0.392436943094517	64	Responder	0.734812999780226
Lachnospiraceae_species_incertae_sedis__ext_mOTU_v26_16177_	Non_responder	15	Responder	49	1.46666666666667	2.12244897959184	1	1	2.13363093162359	3.55101307763728	316	0.0849344459597599	0.4007502466405	64	Responder	0.734812999780226
Bacteroides_species_incertae_sedis__ext_mOTU_v26_17779_	Non_responder	15	Responder	49	5.73333333333333	3.75510204081633	2	1	9.27721222494488	6.33288577007913	419	0.118043872269357	0.395503626354857	64	Non_responder	0.734812999780226
Clostridium_sp__CAG_349__ref_mOTU_v25_07622_	Non_responder	15	Responder	49	14.1333333333333	4.75510204081633	0	0	29.5535027333398	18.3831111488291	400	0.183715985189173	0.401465879564344	64	Responder	0.734812999780226
Parabacteroides_merdae__ref_mOTU_v25_05401_	Non_responder	15	Responder	49	7.46666666666667	12.5918367346939	3	7	8.92721894518321	16.4252325799704	314	0.143765825744257	0.399602960558335	64	Responder	0.734812999780226
Anaeromassilibacillus_species_incertae_sedis__meta_mOTU_v25_13295_	Non_responder	15	Responder	49	0.533333333333333	0.714285714285714	0	0	1.06009882737862	1.06066017177982	320.5	0.0726624813328566	0.404125998432862	64	Responder	0.735018451772221
Romboutsia_timonensis__ref_mOTU_v25_09389_	Non_responder	15	Responder	49	0.866666666666667	0.775510204081633	1	0	1.06009882737862	1.46152469078312	415.5	0.0281721571497892	0.404477609555127	64	Non_responder	0.735018451772221
Collinsella_species_incertae_sedis__ext_mOTU_v26_17351_	Non_responder	15	Responder	49	0.533333333333333	0.428571428571429	0	0	0.990430401872025	1.24163870214594	403.5	0.0375788340840774	0.408391943501635	64	Responder	0.739481126269033
Clostridiales_species_incertae_sedis__ext_mOTU_v26_26621_	Non_responder	15	Responder	49	1.06666666666667	1.38775510204082	0	0	2.63131326979695	2.67563330922647	325.5	0.05136536222568	0.415322212492543	64	Responder	0.746696318204679
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12755_	Non_responder	15	Responder	49	0.733333333333333	3.51020408163265	0	0	1.43759057685652	7.47251198554741	324	0.176516942559132	0.413968605511018	64	Responder	0.746696318204679
Oscillibacter_sp__57_20__meta_mOTU_v25_12282_	Non_responder	15	Responder	49	1.46666666666667	2.02040816326531	1	1	1.84648959096005	2.75748825865109	317.5	0.0912582357448643	0.419120879980425	64	Responder	0.75086320194373
Clostridiales_bacterium__mags_db_all_53_	Non_responder	15	Responder	49	0.266666666666667	0.448979591836735	0	0	0.703731550548997	0.980247088106614	330.5	0.0838548841988946	0.423166430368408	64	Responder	0.75279080770801
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13792_	Non_responder	15	Responder	49	0.333333333333333	1.04081632653061	0	0	0.617213399848368	1.95745565800639	325.5	0.170346285967312	0.422819533846017	64	Responder	0.75279080770801
Clostridiales_species_incertae_sedis__ext_mOTU_v26_26944_	Non_responder	15	Responder	49	0.266666666666667	0.142857142857143	0	0	0.593616839704664	0.408248290463863	397.5	0.114973308816294	0.438432054665564	64	Responder	0.75386174519276
X3576_121_bin_27_clean__mags_db_all_113_	Non_responder	15	Responder	49	0.4	0.653061224489796	0	0	0.632455532033676	0.947607082958686	324	0.12101280423971	0.436814301374416	64	Responder	0.75386174519276
Clostridium_species_incertae_sedis__ext_mOTU_v26_17404_	Non_responder	15	Responder	49	1.33333333333333	1.93877551020408	1	1	1.79947082168487	2.97495212332139	319.5	0.0934658366975886	0.435015217306579	64	Responder	0.75386174519276
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13701_	Non_responder	15	Responder	49	1.53333333333333	2.12244897959184	0	1	2.38646979767985	3.23800770189804	321	0.0817563053671753	0.440124411394589	64	Responder	0.75386174519276
Oscillibacter_species_incertae_sedis__ext_mOTU_v26_18125_	Non_responder	15	Responder	49	1.46666666666667	2.6734693877551	1	1	1.76743020337707	3.65369536167404	320	0.153228183232677	0.435584134478907	64	Responder	0.75386174519276
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13147_	Non_responder	15	Responder	49	3.4	3.22448979591837	0	1	7.33679571942489	6.06308951127795	320	0.0117589003804534	0.439216570951283	64	Responder	0.75386174519276
Azospirillum_sp__CAG_239__ref_mOTU_v25_07592_	Non_responder	15	Responder	49	1.2	4	0	0	3.25576411921994	12.1449578014911	332	0.11004816808886	0.430009099444453	64	Responder	0.75386174519276
Ruminococcaceae_species_incertae_sedis__meta_mOTU_v25_12264_	Non_responder	15	Responder	49	3.6	5.57142857142857	0	0	9.36406505133931	13.2051126462443	324.5	0.0675034819059073	0.438289668996906	64	Responder	0.75386174519276
Ruminococcus_species_incertae_sedis__meta_mOTU_v25_12766_	Non_responder	15	Responder	49	0.4	11.5510204081633	0	0	1.12122382116278	41.7053459924953	333.5	0.128649597318232	0.435551725867424	64	Responder	0.75386174519276
Ruminococcus_sp__CAG_177__meta_mOTU_v25_12400_	Non_responder	15	Responder	49	14.5333333333333	26	0	0	31.5183997660021	51.4785554057868	323.5	0.102089557810323	0.438139910901385	64	Responder	0.75386174519276
Blautia_obeum_wexlerae__ref_mOTU_v25_02154_	Non_responder	15	Responder	49	33.6666666666667	45.5510204081633	31	33	24.2388904350799	39.4683740610176	318	0.137364450504754	0.437285738754293	64	Responder	0.75386174519276
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12470_	Non_responder	15	Responder	49	2.4	2.16326530612245	0	0	5.55234828055404	4.11980449968761	325	0.0225410185548319	0.448888460972654	64	Responder	0.765347807285894
Clostridiales_sp___ref_mOTU_v25_03605_	Non_responder	15	Responder	49	12.2666666666667	11.1836734693878	0	0	37.9293830062934	34.2963029284181	328.5	0.0131554690998228	0.449849401521097	64	Responder	0.765347807285894
Clostridia_species_incertae_sedis__ext_mOTU_v26_26753_	Non_responder	15	Responder	49	0.266666666666667	0.163265306122449	0	0	0.593616839704664	0.472005419085691	396	0.087603194735644	0.462321857459645	64	Responder	0.772860314846695
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_17884_	Non_responder	15	Responder	49	0.2	0.346938775510204	0	0	0.414039335605413	0.596902435081984	331.5	0.111169803164456	0.465207588806866	64	Responder	0.772860314846695
Actinomyces_viscosus_oris__ref_mOTU_v25_02019_	Non_responder	15	Responder	49	0.666666666666667	0.510204081632653	1	0	0.723746864455746	0.616524160772574	408.5	0.10345118256003	0.470247994082253	64	Non_responder	0.772860314846695
Clostridium_sp___ref_mOTU_v25_03618_	Non_responder	15	Responder	49	0.466666666666667	0.755102040816326	0	0	1.12546286774228	1.57494195984193	330	0.0826297974868614	0.458836360095089	64	Responder	0.772860314846695
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12351_	Non_responder	15	Responder	49	0.4	0.816326530612245	0	0	0.736788397613007	1.55018102958648	329	0.12523382689416	0.469410335599235	64	Responder	0.772860314846695
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12887_	Non_responder	15	Responder	49	0.466666666666667	0.877551020408163	0	0	1.24594580635795	2.10784895352688	334.5	0.089750457957725	0.463583302806715	64	Responder	0.772860314846695
Bilophila_wadsworthia__Bilophila_wadsworthia_Bilophila_sp__4_1_30___mags_db_all_17_	Non_responder	15	Responder	49	2.66666666666667	0.469387755102041	0	0	7.31599682366043	1.51522881682832	397	0.244237484860804	0.467023880320944	64	Responder	0.772860314846695
Faecalibacterium_prausnitzii__meta_mOTU_v25_13917_	Non_responder	15	Responder	49	2.46666666666667	1.30612244897959	0	0	3.70070778301099	2.57555885224169	407.5	0.170201785182623	0.471033209640293	64	Responder	0.772860314846695
Ruthenibacterium_lactatiformans__ref_mOTU_v25_04716_	Non_responder	15	Responder	49	6.53333333333333	1.93877551020408	1	1	14.8654280927578	3.83192816600047	410	0.2430155736473	0.468269737863726	64	Responder	0.772860314846695
uncultured_Eubacterium_sp___meta_mOTU_v25_13514_	Non_responder	15	Responder	49	5.13333333333333	5.73469387755102	3	4	5.27618188068751	5.20326624264382	321.5	0.0491342480729442	0.468829600235194	64	Responder	0.772860314846695
unassigned	Non_responder	15	Responder	49	130	173.081632653061	124	163	105.424312728543	152.982547579603	321.5	0.127029868316622	0.467339264703191	64	Responder	0.772860314846695
Alistipes_obesi__ref_mOTU_v25_06695_	Non_responder	15	Responder	49	5	8.12244897959184	1	4	5.90399380564909	13.5102316983913	322.5	0.108508250599671	0.475959225650256	64	Responder	0.77842363678929
Actinomyces_sp___ref_mOTU_v25_01913_	Non_responder	15	Responder	49	0.133333333333333	0.306122448979592	0	0	0.351865775274498	0.683254516775321	337.5	0.117410203533947	0.491397625576437	64	Responder	0.784068503905286
Clostridium_sp__Marseille_P3244__ref_mOTU_v25_10248_	Non_responder	15	Responder	49	0.2	0.306122448979592	0	0	0.414039335605413	0.508432297715777	334.5	0.0923213772673369	0.501932999205066	64	Responder	0.784068503905286
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13155_	Non_responder	15	Responder	49	0.2	0.510204081632653	0	0	0.560611910581388	1.15690767745298	337	0.124884739486784	0.484829536196378	64	Responder	0.784068503905286
Pseudoflavonifractor_capillosus__ref_mOTU_v25_02969_	Non_responder	15	Responder	49	0.4	0.530612244897959	0	0	0.9102589898328	1.00212359551119	333.5	0.0566946709513841	0.501759736301904	64	Responder	0.784068503905286
Eubacterium_sp__CAG_156__ref_mOTU_v25_07673_	Non_responder	15	Responder	49	0.266666666666667	1.08163265306122	0	0	0.457737708217063	3.08110325677533	331.5	0.126902830338207	0.490808082283484	64	Responder	0.784068503905286
Faecalitalea_cylindroides__ref_mOTU_v25_03678_	Non_responder	15	Responder	49	0.466666666666667	1.14285714285714	0	0	1.12546286774228	6.30806362259185	394.5	0.0517117039220899	0.487056603471086	64	Responder	0.784068503905286
Clostridiales_species_incertae_sedis__ext_mOTU_v26_17443_	Non_responder	15	Responder	49	1	1.46938775510204	0	1	1.69030850945703	2.53395311072382	326.5	0.0842706919575447	0.487553568660377	64	Responder	0.784068503905286
Parabacteroides_johnsonii__ref_mOTU_v25_05400_	Non_responder	15	Responder	49	1	1.57142857142857	0	0	2.47847879612821	3.65148371670111	333	0.0711228039197701	0.496492126526807	64	Responder	0.784068503905286
Clostridiaceae_species_incertae_sedis__meta_mOTU_v25_12983_	Non_responder	15	Responder	49	2.73333333333333	1.71428571428571	0	1	6.46381871504395	3.23393465198871	327.5	0.103361163654461	0.494901987181956	64	Responder	0.784068503905286
Collinsella_species_incertae_sedis__ext_mOTU_v26_26704_	Non_responder	15	Responder	49	0.333333333333333	3.10204081632653	0	0	0.899735410842437	13.5080915533974	337.5	0.0989114695067064	0.492297663780047	64	Responder	0.784068503905286
Sutterella_wadsworthensis__ref_mOTU_v25_03066_	Non_responder	15	Responder	49	4.4	4.38775510204082	2	0	6.47853598982274	8.47254469480346	408	0.000648279682339227	0.487752621910301	64	Non_responder	0.784068503905286
Odoribacter_splanchnicus__ref_mOTU_v25_03697_	Non_responder	15	Responder	49	3.66666666666667	4.87755102040816	4	4	2.74295634741232	4.4843833330293	325	0.123462334644351	0.502608015323901	64	Responder	0.784068503905286
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13486_	Non_responder	15	Responder	49	2.6	6.73469387755102	0	0	9.52290471892449	13.8078714118133	334.5	0.134916950391226	0.498139069984161	64	Responder	0.784068503905286
Bifidobacterium_catenulatum_kashiwanohense__ref_mOTU_v25_02701_	Non_responder	15	Responder	49	2.33333333333333	7.40816326530612	0	0	5.57631043748804	21.7714629421051	331.5	0.111347187540635	0.50021360006996	64	Responder	0.784068503905286
Eubacterium__siraeum__ref_mOTU_v25_02370_	Non_responder	15	Responder	49	34.8666666666667	11.8571428571429	0	2	73.4719253152101	20.6478408879314	325.5	0.242097581480798	0.50174307404726	64	Responder	0.784068503905286
Eggerthellaceae_species_incertae_sedis__ext_mOTU_v26_17308_	Non_responder	15	Responder	49	0.133333333333333	0.387755102040816	0	0	0.351865775274498	1.01686459543155	338.5	0.118503262112448	0.505864611722274	64	Responder	0.786728092463782
Lachnospiraceae_species_incertae_sedis__ext_mOTU_v26_16248_	Non_responder	15	Responder	49	2.66666666666667	3.51020408163265	1	2	2.74295634741232	4.27259897963948	326	0.0901520414345703	0.50892721015979	64	Responder	0.789070628596372
Clostridiales_Family_XIII__Incertae_Sedis_species_incertae_sedis__ext_mOTU_v26_26457_	Non_responder	15	Responder	49	0.4	0.571428571428571	0	0	1.0555973258235	1.09924216318941	335	0.0670324040689745	0.51301690662493	64	Responder	0.792986498959877
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13165_	Non_responder	15	Responder	49	0.2	0.530612244897959	0	0	0.414039335605413	1.25999406110251	336	0.12439128416249	0.516362727244151	64	Responder	0.794334046603042
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13332_	Non_responder	15	Responder	49	1.13333333333333	1.30612244897959	0	0	2.87518115371304	3.5249354700515	332	0.0217652008837642	0.517022160510856	64	Responder	0.794334046603042
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12327_	Non_responder	15	Responder	49	4.66666666666667	5.24489795918367	0	0	9.6633820363759	12.4139213054083	330.5	0.020833896707887	0.523263335353063	64	Responder	0.801493991009073
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_16365_	Non_responder	15	Responder	49	0.733333333333333	0.510204081632653	0	0	1.33452327853522	1.22682600266555	401.5	0.0758808341182512	0.525316335790724	64	Responder	0.80221500676475
Bacteroidales_species_incertae_sedis__meta_mOTU_v25_12636_	Non_responder	15	Responder	49	2.26666666666667	3.51020408163265	0	0	7.44951260789846	13.2257993598679	392	0.0436126946234335	0.529182398813016	64	Responder	0.805692120715313
Collinsella_species_incertae_sedis__ext_mOTU_v26_17348_	Non_responder	15	Responder	49	0.933333333333333	2.06122448979592	0	0	2.28243812830136	4.36084932125854	337	0.119901092006505	0.531726064084733	64	Responder	0.807141061350179
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_18070_	Non_responder	15	Responder	49	0.533333333333333	0.510204081632653	0	0	0.639940473422184	0.868966075756888	401.5	0.0120019470481665	0.535322000193245	64	Responder	0.810173892829777
uncultured_Blautia_sp___ref_mOTU_v25_11916_	Non_responder	15	Responder	49	1.2	1.14285714285714	1	1	1.56752762563945	0.957427107756338	330.5	0.0216937209782111	0.53739709997854	64	Responder	0.810893838360476
Bacteroides_species_incertae_sedis__ext_mOTU_v26_17504_	Non_responder	15	Responder	49	0.333333333333333	0.530612244897959	0	0	0.617213399848368	0.9596449173246	335.5	0.0938204475634812	0.546013129738696	64	Responder	0.815286191604624
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_17614_	Non_responder	15	Responder	49	0.4	0.755102040816326	0	0	0.9102589898328	1.85439356939245	337.5	0.089463059995066	0.546740246835448	64	Responder	0.815286191604624
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_17927_	Non_responder	15	Responder	49	0.733333333333333	0.714285714285714	0	0	1.38701460836198	1.09924216318941	333	0.00694904189244518	0.543671777399079	64	Responder	0.815286191604624
Alistipes_indistinctus__ref_mOTU_v25_11860_	Non_responder	15	Responder	49	2.2	2.10204081632653	0	0	3.56971387408811	5.52737467051939	403	0.00812075066742715	0.541977426517119	64	Responder	0.815286191604624
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12952_	Non_responder	15	Responder	49	1.13333333333333	0.918367346938776	0	0	1.4573295865416	1.76584180461092	402.5	0.0538818969601739	0.549148172451157	64	Responder	0.816475435286617
Candidatus_Pseudobutyricicoccus_lothianensis__mags_db_all_58_	Non_responder	15	Responder	49	0.6	0.653061224489796	0	0	1.24211800681624	1.832018699961	394	0.0131977869140833	0.557427631363007	64	Responder	0.824077766115173
Ruminococcaceae_species_incertae_sedis__meta_mOTU_v25_12789_	Non_responder	15	Responder	49	1.8	0.408163265306122	0	0	5.41426686766415	1.07854777646725	394.5	0.21173708342816	0.560762976942278	64	Responder	0.824077766115173
Firmicutes_bacterium_CAG_227__ref_mOTU_v25_07734_	Non_responder	15	Responder	49	0.733333333333333	0.959183673469388	0	0	2.57645012334709	2.92944237920141	342	0.0337769934017053	0.560537224804059	64	Responder	0.824077766115173
Collinsella_species_incertae_sedis__ext_mOTU_v26_26711_	Non_responder	15	Responder	49	1.33333333333333	1.10204081632653	0	0	2.66368881351371	2.62396724096027	394	0.0374835316159083	0.557646925648569	64	Responder	0.824077766115173
Flavobacteriia_species_incertae_sedis__meta_mOTU_v25_14202_	Non_responder	15	Responder	49	0.333333333333333	0.612244897959184	0	0	1.04653623694457	2.14880127949876	342.5	0.0608051487941194	0.567993063523981	64	Responder	0.828162217432532
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_16287_	Non_responder	15	Responder	49	1.6	0.244897959183673	0	0	5.38251136287036	0.560156683619933	394	0.216779240579565	0.566471219916528	64	Responder	0.828162217432532
Firmicutes_species_incertae_sedis__meta_mOTU_v25_12744_	Non_responder	15	Responder	49	1	0.693877551020408	0	0	3.60555127546399	1.77017044415518	342.5	0.0563626499992473	0.568442705456649	64	Responder	0.828162217432532
Lachnospiraceae_species_incertae_sedis__ext_mOTU_v26_17374_	Non_responder	15	Responder	49	0.266666666666667	0.163265306122449	0	0	0.593616839704664	0.425584831707607	390.5	0.0937581165317671	0.571639297143133	64	Responder	0.82821892197547
Clostridium_sp__CAG_138__meta_mOTU_v25_12233_	Non_responder	15	Responder	49	14.1333333333333	8.28571428571429	0	0	21.3871345394731	17.0232683896679	400.5	0.136634492938524	0.573269199650744	64	Responder	0.82821892197547
Roseburia_sp___ref_mOTU_v25_03650_	Non_responder	15	Responder	49	14.7333333333333	12.3265306122449	1	2	25.0755050274357	26.3520933348615	332	0.0393918830225135	0.573382330598402	64	Responder	0.82821892197547
Bacteroides_faecis_thetaiotaomicron__ref_mOTU_v25_01657_	Non_responder	15	Responder	49	3.2	8.06122448979592	3	2	2.62406445913859	12.9637445774509	332	0.177970147453253	0.576455831278043	64	Non_responder	0.830292916073772
Bifidobacterium_species_incertae_sedis__ext_mOTU_v26_26696_	Non_responder	15	Responder	49	0.266666666666667	0.26530612244898	0	0	0.593616839704664	1.03632986632478	390	0.000608670799582479	0.580226988107617	64	Responder	0.833357175554
Lachnospiraceae_species_incertae_sedis__ext_mOTU_v26_16452_	Non_responder	15	Responder	49	0.266666666666667	0.387755102040816	0	0	0.457737708217063	1.35117736515561	392	0.0427415937208318	0.586962681626193	64	Responder	0.833557104635134
Actinomyces_species_incertae_sedis__ext_mOTU_v26_19569_	Non_responder	15	Responder	49	0.266666666666667	0.387755102040816	0	0	0.457737708217063	1.35117736515561	392	0.0427415937208318	0.586962681626193	64	Responder	0.833557104635134
Lachnospiraceae_species_incertae_sedis__ext_mOTU_v26_16268_	Non_responder	15	Responder	49	0.333333333333333	0.489795918367347	0	0	0.617213399848368	0.793789670389031	339	0.0878502726318703	0.586970166159958	64	Responder	0.833557104635134
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13115_	Non_responder	15	Responder	49	0.866666666666667	1	0	0	1.55226409142382	2.82842712474619	397.5	0.0219289095698233	0.588586673489897	64	Responder	0.833557104635134
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12774_	Non_responder	15	Responder	49	4.33333333333333	1.63265306122449	0	0	9.11565895013839	4.43797005750293	396	0.193927272257674	0.582537828743485	64	Responder	0.833557104635134
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_16292_	Non_responder	15	Responder	49	0.266666666666667	0.306122448979592	0	0	0.79880863671798	0.652050663696626	344	0.0244833717041236	0.591933215065433	64	Responder	0.833700872513841
Streptococcus_parasanguinis__ref_mOTU_v25_00312_	Non_responder	15	Responder	49	1.46666666666667	3.10204081632653	1	1	1.95910572407291	7.8984304821675	334.5	0.0990947536373106	0.592422933588063	64	Responder	0.833700872513841
Alistipes_finegoldii_onderdonkii__ref_mOTU_v25_03069_	Non_responder	15	Responder	49	22.4	6.02040816326531	2	2	60.8191699102465	11.1532689451687	401	0.223280362967322	0.593621331316561	64	Responder	0.833700872513841
Clostridium_species_incertae_sedis__meta_mOTU_v25_13210_	Non_responder	15	Responder	49	0.333333333333333	0.346938775510204	0	0	1.04653623694457	1.18235323980335	345	0.00503830233459808	0.607159312081624	64	Responder	0.844594228539643
Collinsella_species_incertae_sedis__meta_mOTU_v25_12451_	Non_responder	15	Responder	49	1.86666666666667	2.22448979591837	0	0	3.15926453165169	6.35827972713024	395	0.0263687609379537	0.608041209895404	64	Responder	0.844594228539643
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12228_	Non_responder	15	Responder	49	4.06666666666667	3.59183673469388	0	0	8.9479979138725	10.5808757658707	391.5	0.019806311900297	0.606587304608923	64	Responder	0.844594228539643
Akkermansia_muciniphila__ref_mOTU_v25_03591_	Non_responder	15	Responder	49	24.3333333333333	12.6326530612245	0	0	44.5720390678581	30.3676732436203	396.5	0.144962529486105	0.60338271769386	64	Responder	0.844594228539643
Roseburia_species_incertae_sedis__ext_mOTU_v26_17371_	Non_responder	15	Responder	49	2.46666666666667	2.02040816326531	0	0	3.60290887769208	5.30129620909817	396.5	0.0383221086182121	0.610571908420432	64	Responder	0.845792233795516
